ObservedTimestamp,ObservedDate,ObservedTime,BookingDay,FareSource,Dep,Arr,Via,TravelDate,DepDay,CabinClass,Airline,FlightNo,DepartureTime,Depbucket,ArrivalTime,Duration,Fare,FareClass,FareLevel,NoOfStops,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,7145,300,3~4,435,00:01:35,4969,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,7011,1840,18~19,2020,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,495,2130,21~22,2305,00:01:35,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,394,1330,13~14,1510,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,397,840,8~9,1030,00:01:50,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,411,630,6~7,815,00:01:45,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,413,1550,15~16,1730,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,415,1455,14~15,1635,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,483,1800,18~19,1940,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,477,2020,20~21,2200,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,7178,1025,10~11,1205,00:01:40,4864,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,7145,300,3~4,435,00:01:35,4969,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,7011,1840,18~19,2020,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,495,2130,21~22,2305,00:01:35,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,394,1330,13~14,1510,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,397,840,8~9,1030,00:01:50,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,411,630,6~7,815,00:01:45,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,413,1550,15~16,1730,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,415,1455,14~15,1635,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,483,1800,18~19,1940,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,477,2020,20~21,2200,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,7178,1025,10~11,1205,00:01:40,4864,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:10:09,2017-07-04,08:10:09,Tuesday,1S,BOM,BLR,Direct,2017-07-13,Thursday,Economy,9W,7145,300,3~4,435,00:01:35,4969,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,394,1330,13~14,1510,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,397,840,8~9,1030,00:01:50,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,7011,1840,18~19,2020,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,411,630,6~7,815,00:01:45,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,483,1800,18~19,1940,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,495,2130,21~22,2305,00:01:35,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,413,1550,15~16,1730,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,415,1455,14~15,1635,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,7145,300,3~4,435,00:01:35,4969,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,477,2020,20~21,2200,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,7178,1025,10~11,1205,00:01:40,5599,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,394,1330,13~14,1510,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,397,840,8~9,1030,00:01:50,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,7011,1840,18~19,2020,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,411,630,6~7,815,00:01:45,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,483,1800,18~19,1940,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,495,2130,21~22,2305,00:01:35,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,413,1550,15~16,1730,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,415,1455,14~15,1635,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,7145,300,3~4,435,00:01:35,4969,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,477,2020,20~21,2200,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,7178,1025,10~11,1205,00:01:40,5599,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,394,1330,13~14,1510,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,397,840,8~9,1030,00:01:50,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,7011,1840,18~19,2020,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,411,630,6~7,815,00:01:45,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,483,1800,18~19,1940,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,495,2130,21~22,2305,00:01:35,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,413,1550,15~16,1730,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,415,1455,14~15,1635,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,7145,300,3~4,435,00:01:35,4969,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,477,2020,20~21,2200,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,7178,1025,10~11,1205,00:01:40,5599,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,394,1330,13~14,1510,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,397,840,8~9,1030,00:01:50,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,7011,1840,18~19,2020,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,411,630,6~7,815,00:01:45,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,483,1800,18~19,1940,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,495,2130,21~22,2305,00:01:35,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,413,1550,15~16,1730,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,415,1455,14~15,1635,00:01:40,4759,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,7145,300,3~4,435,00:01:35,4969,K,9,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,477,2020,20~21,2200,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:09:40,2017-07-04,08:09:40,Tuesday,1S,BOM,BLR,Direct,2017-07-12,Wednesday,Economy,9W,7178,1025,10~11,1205,00:01:40,5599,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,495,2130,21~22,2305,00:01:35,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,415,1455,14~15,1635,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,413,1550,15~16,1730,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,411,630,6~7,815,00:01:45,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,397,840,8~9,1030,00:01:50,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,394,1340,13~14,1520,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,477,2020,20~21,2200,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,483,1800,18~19,1940,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,7011,1840,18~19,2020,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,7178,950,9~10,1130,00:01:40,5599,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,7145,300,3~4,435,00:01:35,5704,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,495,2130,21~22,2305,00:01:35,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,415,1455,14~15,1635,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,413,1550,15~16,1730,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,411,630,6~7,815,00:01:45,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,397,840,8~9,1030,00:01:50,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,394,1340,13~14,1520,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,477,2020,20~21,2200,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,483,1800,18~19,1940,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,7011,1840,18~19,2020,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,7178,950,9~10,1130,00:01:40,5599,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,7145,300,3~4,435,00:01:35,5704,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,495,2130,21~22,2305,00:01:35,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,415,1455,14~15,1635,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,413,1550,15~16,1730,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,411,630,6~7,815,00:01:45,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,397,840,8~9,1030,00:01:50,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,394,1340,13~14,1520,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,477,2020,20~21,2200,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,483,1800,18~19,1940,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,7011,1840,18~19,2020,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,7178,950,9~10,1130,00:01:40,5599,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,7145,300,3~4,435,00:01:35,5704,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,495,2130,21~22,2305,00:01:35,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,415,1455,14~15,1635,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,413,1550,15~16,1730,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,411,630,6~7,815,00:01:45,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,397,840,8~9,1030,00:01:50,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,394,1340,13~14,1520,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,477,2020,20~21,2200,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,483,1800,18~19,1940,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,7011,1840,18~19,2020,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,7178,950,9~10,1130,00:01:40,5599,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:55,2017-07-04,08:08:55,Tuesday,1S,BOM,BLR,Direct,2017-07-11,Tuesday,Economy,9W,7145,300,3~4,435,00:01:35,5704,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:27,2017-07-04,08:08:27,Tuesday,1S,BOM,BLR,Direct,2017-07-10,Monday,Economy,9W,415,1455,14~15,1635,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:27,2017-07-04,08:08:27,Tuesday,1S,BOM,BLR,Direct,2017-07-10,Monday,Economy,9W,7011,1840,18~19,2020,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:27,2017-07-04,08:08:27,Tuesday,1S,BOM,BLR,Direct,2017-07-10,Monday,Economy,9W,495,2130,21~22,2305,00:01:35,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:27,2017-07-04,08:08:27,Tuesday,1S,BOM,BLR,Direct,2017-07-10,Monday,Economy,9W,483,1800,18~19,1940,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:27,2017-07-04,08:08:27,Tuesday,1S,BOM,BLR,Direct,2017-07-10,Monday,Economy,9W,477,2020,20~21,2200,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:27,2017-07-04,08:08:27,Tuesday,1S,BOM,BLR,Direct,2017-07-10,Monday,Economy,9W,413,1550,15~16,1730,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:27,2017-07-04,08:08:27,Tuesday,1S,BOM,BLR,Direct,2017-07-10,Monday,Economy,9W,394,1330,13~14,1510,00:01:40,5494,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:27,2017-07-04,08:08:27,Tuesday,1S,BOM,BLR,Direct,2017-07-10,Monday,Economy,9W,7178,1025,10~11,1205,00:01:40,5599,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:27,2017-07-04,08:08:27,Tuesday,1S,BOM,BLR,Direct,2017-07-10,Monday,Economy,9W,7145,300,3~4,435,00:01:35,5704,S,8,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:27,2017-07-04,08:08:27,Tuesday,1S,BOM,BLR,Direct,2017-07-10,Monday,Economy,9W,397,840,8~9,1030,00:01:50,5756,Q,7,0,72.874245,19.097403,77.580643,12.972442
2017-07-04 08:08:27,2017-07-04,08:08:27,Tuesday,1S,BOM,BLR,Direct,2017-07-10,Monday,Economy,9W,411,630,6~7,815,00:01:45,8124,N,5,0,72.874245,19.097403,77.580643,12.972442
